Fecha,Origen,Destino,Distancia_km,Precio_USD,Clase
2023-11-25,CPT (Ciudad del Cabo),LAX (Los Ángeles),8032,2216.05,1
2020-10-09,PVG (Shanghái),CDG (París),14134,3820.74,1
2021-05-01,DXB (Dubái),ORD (Chicago),10288,1155.46,0
2023-10-05,PEK (Pekín),HND (Tokio),12188,1331.68,0
2023-01-12,SYD (Sídney),LHR (Londres),9433,2555.62,1
2020-07-30,CDG (París),MAD (Madrid),11996,1222.81,0
2024-03-20,NRT (Tokio),JFK (Nueva York),13715,1352.49,0
2024-06-13,GRU (São Paulo),PEK (Pekín),12618,1404.54,0
2024-07-12,LHR (Londres),JFK (Nueva York),14707,1664.14,0
2020-11-01,LHR (Londres),HND (Tokio),13850,1529.48,0
2022-10-15,HND (Tokio),JFK (Nueva York),13652,1441.55,0
2021-07-03,CPT (Ciudad del Cabo),LHR (Londres),8813,946.7,0
2022-10-25,FRA (Frankfurt),LHR (Londres),11989,1149.71,0
2023-08-17,CDG (París),SYD (Sídney),8432,882.71,0
2024-01-04,DEL (Delhi),CDG (París),14776,1502.24,0
2021-11-11,DOH (Doha),LHR (Londres),13130,1408.25,0
2024-02-06,PVG (Shanghái),CDG (París),13665,1452.53,0
2024-05-14,SYD (Sídney),JFK (Nueva York),9171,2549.11,1
2023-02-02,DOH (Doha),MAD (Madrid),9074,997.51,0
2023-05-13,MAD (Madrid),LHR (Londres),11777,1192.3,0
2020-08-19,DXB (Dubái),LHR (Londres),9523,2471.85,1
2024-09-01,DXB (Dubái),NRT (Tokio),11015,3008.17,1
2023-02-17,HND (Tokio),CDG (París),13071,1275.81,0
2024-04-23,DXB (Dubái),PEK (Pekín),10184,5399.84,2
2022-01-22,PEK (Pekín),SIN (Singapur),9002,1031.36,0
2021-11-21,DXB (Dubái),DEL (Delhi),3592,370.63,0
2020-10-11,JFK (Nueva York),MAD (Madrid),11069,1097.82,0
2024-06-07,DEL (Delhi),HND (Tokio),11323,1180.54,0
2023-02-20,FRA (Frankfurt),ATL (Atlanta),12039,2914.74,1
2022-09-20,PEK (Pekín),MAD (Madrid),11805,1354.91,0
2021-11-09,LAX (Los Ángeles),HND (Tokio),12419,1234.7,0
2023-08-16,EZE (Buenos Aires),SYD (Sídney),11175,1174.52,0
2023-01-28,CDG (París),LAX (Los Ángeles),9580,1062.64,0
2024-06-17,NRT (Tokio),SIN (Singapur),9853,4918.9,2
2025-03-11,ORD (Chicago),HND (Tokio),13552,1398.3,0
2024-03-10,EZE (Buenos Aires),HND (Tokio),14751,1560.34,0
2022-11-30,DEL (Delhi),JFK (Nueva York),12813,1227.83,0
2021-11-26,SYD (Sídney),PVG (Shanghái),5769,2846.03,2
2023-04-20,GRU (São Paulo),ORD (Chicago),13937,1545.63,0
2020-10-23,JFK (Nueva York),CDG (París),9736,2796.87,1
2022-09-09,LAX (Los Ángeles),DOH (Doha),9918,942.54,0
2024-06-06,LAX (Los Ángeles),FRA (Frankfurt),8700,874.13,0
2021-02-25,SIN (Singapur),ORD (Chicago),10585,1123.93,0
2025-02-04,ORD (Chicago),ATL (Atlanta),11268,1206.08,0
2024-08-26,GRU (São Paulo),PEK (Pekín),11631,1176.67,0
2025-03-21,SYD (Sídney),LAX (Los Ángeles),12078,1192.58,0
2020-10-11,LAX (Los Ángeles),EZE (Buenos Aires),11221,2825.88,1
2021-04-29,PEK (Pekín),CDG (París),7578,2020.48,1
2021-08-20,ORD (Chicago),DEL (Delhi),12728,1209.77,0
2024-03-27,DOH (Doha),DXB (Dubái),4272,464.01,0
2020-09-28,NRT (Tokio),ORD (Chicago),8214,827.75,0
2022-11-22,DXB (Dubái),DOH (Doha),853,89.06,0
2022-08-08,MAD (Madrid),DXB (Dubái),11985,6787.14,2
2025-04-21,ORD (Chicago),NRT (Tokio),11201,1107.12,0
2021-07-24,SIN (Singapur),PEK (Pekín),9519,921.53,0
2022-04-06,CPT (Ciudad del Cabo),EZE (Buenos Aires),11068,1245.49,0
2022-09-20,PVG (Shanghái),FRA (Frankfurt),8582,4330.37,2
2022-10-22,LAX (Los Ángeles),LHR (Londres),3892,394.27,0
2021-11-21,ORD (Chicago),SYD (Sídney),13496,1448.25,0
2024-10-10,DOH (Doha),ORD (Chicago),10693,2945.18,1
2024-10-20,GRU (São Paulo),ATL (Atlanta),12876,7007.62,2
2023-03-08,PEK (Pekín),MAD (Madrid),10350,1039.4,0
2020-11-05,SYD (Sídney),JFK (Nueva York),8467,893.35,0
2021-06-01,SYD (Sídney),ORD (Chicago),8272,789.83,0
2021-04-21,ORD (Chicago),LHR (Londres),14718,4224.02,1
2024-11-03,MAD (Madrid),NRT (Tokio),13844,1526.32,0
2021-04-14,LHR (Londres),CPT (Ciudad del Cabo),14431,1379.64,0
2021-08-02,NRT (Tokio),SIN (Singapur),9697,1033.39,0
2024-01-18,LAX (Los Ángeles),SIN (Singapur),13420,1473.05,0
2020-06-20,ORD (Chicago),LHR (Londres),9923,1103.86,0
2022-06-26,DXB (Dubái),CPT (Ciudad del Cabo),13410,7149.96,2
2023-03-01,NRT (Tokio),CDG (París),13877,1323.44,0
2025-04-28,LAX (Los Ángeles),DEL (Delhi),14347,1516.87,0
2021-12-30,DOH (Doha),LAX (Los Ángeles),8703,2442.54,1
2022-06-15,ORD (Chicago),FRA (Frankfurt),9107,995.67,0
2021-02-20,CDG (París),SYD (Sídney),11217,1265.68,0
2024-02-06,HND (Tokio),DXB (Dubái),10182,1106.67,0
2021-02-10,ORD (Chicago),SYD (Sídney),9790,2662.3,1
2023-09-30,CPT (Ciudad del Cabo),JFK (Nueva York),11565,1229.43,0
2025-04-13,JFK (Nueva York),ATL (Atlanta),14344,6899.41,2
2021-06-10,CDG (París),EZE (Buenos Aires),10798,1041.59,0
2021-03-13,JFK (Nueva York),HND (Tokio),9165,2349.28,1
2021-06-01,NRT (Tokio),GRU (São Paulo),14852,4060.24,1
2023-04-13,ORD (Chicago),CPT (Ciudad del Cabo),2513,275.83,0
2021-03-04,SIN (Singapur),SYD (Sídney),5720,543.9,0
2024-06-24,NRT (Tokio),HND (Tokio),1292,129.14,0
2022-12-07,PEK (Pekín),LHR (Londres),11217,1247.71,0
2022-05-28,HND (Tokio),LAX (Los Ángeles),13251,1355.6,0
2023-04-01,DEL (Delhi),NRT (Tokio),10934,1097.42,0
2025-03-20,DEL (Delhi),HND (Tokio),9663,929.86,0
2023-03-04,MAD (Madrid),FRA (Frankfurt),8256,934.48,0
2022-09-12,CPT (Ciudad del Cabo),ATL (Atlanta),10207,1088.47,0
2022-03-29,DOH (Doha),DEL (Delhi),6547,3451.14,2
2021-12-06,JFK (Nueva York),PEK (Pekín),14930,8010.48,2
2020-08-01,DEL (Delhi),FRA (Frankfurt),12973,1347.86,0
2021-04-01,DEL (Delhi),DOH (Doha),4475,441.91,0
2021-06-13,GRU (São Paulo),DXB (Dubái),9078,863.76,0
2023-09-17,LAX (Los Ángeles),LHR (Londres),1374,131.16,0
2021-06-14,SYD (Sídney),LAX (Los Ángeles),11881,1273.65,0
2025-01-17,HND (Tokio),DXB (Dubái),13384,1318.92,0
2024-06-04,FRA (Frankfurt),ORD (Chicago),14577,8043.23,2
2024-12-12,CDG (París),ORD (Chicago),11330,1091.13,0
2024-05-03,CPT (Ciudad del Cabo),EZE (Buenos Aires),14440,1489.6,0
2023-10-03,NRT (Tokio),PVG (Shanghái),11322,6126.93,2
2024-03-08,NRT (Tokio),GRU (São Paulo),13612,1439.55,0
2024-11-14,DEL (Delhi),MAD (Madrid),14605,1643.95,0
2021-06-02,DEL (Delhi),ATL (Atlanta),14011,1472.92,0
2023-08-07,HND (Tokio),MAD (Madrid),10068,1070.19,0
2023-02-24,LAX (Los Ángeles),SYD (Sídney),12005,1310.97,0
2021-12-09,LAX (Los Ángeles),SYD (Sídney),14946,7299.07,2
2023-09-19,SYD (Sídney),PVG (Shanghái),4989,538.73,0
2022-02-23,LHR (Londres),DXB (Dubái),9604,1013.28,0
2020-09-12,FRA (Frankfurt),JFK (Nueva York),8881,1004.91,0
2021-04-13,LHR (Londres),PEK (Pekín),13828,1414.77,0
2020-08-01,FRA (Frankfurt),NRT (Tokio),14134,1463.86,0
2021-06-25,FRA (Frankfurt),ORD (Chicago),12517,3038.4,1
2023-02-11,PEK (Pekín),ORD (Chicago),10837,2817.17,1
2024-06-27,LAX (Los Ángeles),ORD (Chicago),11875,1173.19,0
2024-02-04,DXB (Dubái),EZE (Buenos Aires),10136,2492.5,1
2023-05-26,ORD (Chicago),DXB (Dubái),8054,2037.85,1
2023-05-20,SYD (Sídney),ATL (Atlanta),9808,2698.45,1
2021-08-12,ORD (Chicago),MAD (Madrid),9280,4408.41,2
2023-12-10,MAD (Madrid),GRU (São Paulo),14593,1446.96,0
2021-09-29,HND (Tokio),GRU (São Paulo),9896,2583.91,1
2023-09-10,JFK (Nueva York),MAD (Madrid),8810,968.13,0
2025-01-28,MAD (Madrid),FRA (Frankfurt),12572,1277.65,0
2021-06-03,ORD (Chicago),DOH (Doha),8185,917.08,0
2024-12-01,ATL (Atlanta),DEL (Delhi),14590,7639.98,2
2021-08-11,LHR (Londres),GRU (São Paulo),8295,814.15,0
2023-09-13,DOH (Doha),ORD (Chicago),12596,3218.13,1
2021-04-24,HND (Tokio),FRA (Frankfurt),12784,1306.44,0
2020-10-07,ATL (Atlanta),CDG (París),12357,1223.11,0
2024-11-04,ORD (Chicago),LAX (Los Ángeles),9547,2647.82,1
2023-11-24,CPT (Ciudad del Cabo),PVG (Shanghái),10299,1098.78,0
2024-07-13,EZE (Buenos Aires),HND (Tokio),14434,1550.92,0
2021-01-07,LAX (Los Ángeles),CPT (Ciudad del Cabo),8093,780.15,0
2021-08-25,CPT (Ciudad del Cabo),CDG (París),11064,5640.86,2
2022-11-15,LHR (Londres),HND (Tokio),14882,1458.69,0
2021-03-30,FRA (Frankfurt),EZE (Buenos Aires),10148,966.96,0
2024-11-25,MAD (Madrid),CDG (París),11300,1085.86,0
2022-04-21,DXB (Dubái),EZE (Buenos Aires),12378,1211.33,0
2022-09-24,DEL (Delhi),CPT (Ciudad del Cabo),14822,1460.75,0
2020-11-07,PVG (Shanghái),DOH (Doha),8225,917.12,0
2024-06-05,GRU (São Paulo),EZE (Buenos Aires),10848,1195.12,0
2024-11-18,DOH (Doha),ORD (Chicago),9619,966.94,0
2021-02-13,NRT (Tokio),FRA (Frankfurt),10949,1147.13,0
2023-01-19,PEK (Pekín),CDG (París),2130,1174.58,2
2022-12-06,ORD (Chicago),DXB (Dubái),13676,3521.12,1
2023-09-23,CPT (Ciudad del Cabo),JFK (Nueva York),11291,1147.12,0
2023-01-11,DOH (Doha),NRT (Tokio),14180,3394.06,1
2024-07-09,DOH (Doha),ATL (Atlanta),8997,2324.77,1
2022-09-11,PEK (Pekín),GRU (São Paulo),13510,1435.62,0
2025-01-04,DEL (Delhi),CPT (Ciudad del Cabo),12380,1298.54,0
2021-09-01,SIN (Singapur),HND (Tokio),13611,1467.53,0
2022-08-22,GRU (São Paulo),CDG (París),9745,1070.93,0
2021-08-14,LHR (Londres),PEK (Pekín),12959,1482.88,0
2020-07-30,CPT (Ciudad del Cabo),DEL (Delhi),12393,6802.05,2
2022-06-15,EZE (Buenos Aires),GRU (São Paulo),13610,1449.44,0
2025-02-19,DXB (Dubái),CPT (Ciudad del Cabo),10071,1136.28,0
2022-09-25,FRA (Frankfurt),DOH (Doha),12245,1362.13,0
2020-08-03,LAX (Los Ángeles),MAD (Madrid),8821,927.48,0
2022-06-14,LAX (Los Ángeles),DEL (Delhi),13992,1340.52,0
2022-07-23,DEL (Delhi),SYD (Sídney),11654,1270.98,0
2021-02-17,NRT (Tokio),LHR (Londres),14389,1624.55,0
2023-01-30,PVG (Shanghái),CDG (París),14170,1524.19,0
2021-04-21,DOH (Doha),PVG (Shanghái),8053,1923.25,1
2021-10-31,DXB (Dubái),PEK (Pekín),14642,1510.39,0
2021-02-15,LAX (Los Ángeles),SYD (Sídney),9629,5462.34,2
2024-02-27,LHR (Londres),ATL (Atlanta),13212,3587.52,1
2022-01-09,JFK (Nueva York),DXB (Dubái),10438,2809.33,1
2024-11-13,ORD (Chicago),HND (Tokio),10504,5997.74,2
2023-10-23,FRA (Frankfurt),CDG (París),8150,864.04,0
2024-06-12,FRA (Frankfurt),SYD (Sídney),9060,2565.94,1
2022-04-01,LHR (Londres),LAX (Los Ángeles),2732,304.35,0
2021-03-21,HND (Tokio),DXB (Dubái),8365,859.4,0
2023-04-04,ORD (Chicago),ATL (Atlanta),10933,5374.29,2
2023-01-18,DOH (Doha),NRT (Tokio),9326,971.54,0
2021-02-17,FRA (Frankfurt),HND (Tokio),8254,4531.81,2
2022-08-05,ORD (Chicago),DEL (Delhi),11347,1171.39,0
2022-09-04,CPT (Ciudad del Cabo),CDG (París),9528,2334.9,1
2023-02-23,DXB (Dubái),SYD (Sídney),8536,963.71,0
2020-11-28,GRU (São Paulo),SYD (Sídney),1626,171.41,0
2020-07-28,HND (Tokio),CDG (París),8208,924.41,0
2020-11-14,DXB (Dubái),ORD (Chicago),12313,7052.87,2
2024-04-30,ATL (Atlanta),DOH (Doha),14266,1440.29,0
2022-12-03,DOH (Doha),DXB (Dubái),3093,353.06,0
2023-09-29,NRT (Tokio),EZE (Buenos Aires),13999,3604.31,1
2023-09-02,PEK (Pekín),ATL (Atlanta),10300,1170.64,0
2024-11-27,ORD (Chicago),DOH (Doha),10896,1228.88,0
2022-01-21,SIN (Singapur),DXB (Dubái),10952,1165.9,0
2022-01-14,MAD (Madrid),SIN (Singapur),14529,7130.35,2
2021-01-18,LHR (Londres),GRU (São Paulo),8540,884.85,0
2021-11-03,SIN (Singapur),LHR (Londres),12030,1276.61,0
2023-10-21,DOH (Doha),EZE (Buenos Aires),11849,1228.06,0
2024-10-15,JFK (Nueva York),MAD (Madrid),9712,991.24,0
2022-02-20,DEL (Delhi),GRU (São Paulo),14674,3866.4,1
2020-09-14,HND (Tokio),LAX (Los Ángeles),11497,1270.33,0
2020-06-04,CPT (Ciudad del Cabo),CDG (París),9885,946.48,0
2024-04-19,DEL (Delhi),CDG (París),12409,1297.62,0
2023-08-06,EZE (Buenos Aires),GRU (São Paulo),13094,1305.28,0
2021-06-28,SYD (Sídney),NRT (Tokio),12232,1268.92,0
2022-06-27,PEK (Pekín),NRT (Tokio),9819,1082.01,0
2024-03-10,DXB (Dubái),EZE (Buenos Aires),14454,1617.2,0
2025-04-22,PVG (Shanghái),DOH (Doha),13871,3705.57,1
2023-08-09,MAD (Madrid),FRA (Frankfurt),9229,1055.35,0
2022-07-07,LAX (Los Ángeles),ORD (Chicago),8103,849.79,0
2021-09-17,MAD (Madrid),DOH (Doha),13547,3613.68,1
2022-07-10,JFK (Nueva York),LHR (Londres),13384,3756.36,1
2024-08-18,CPT (Ciudad del Cabo),JFK (Nueva York),11511,5694.12,2
2024-12-11,EZE (Buenos Aires),NRT (Tokio),8613,830.45,0
2021-08-26,DXB (Dubái),NRT (Tokio),9378,4937.2,2
2024-08-28,PVG (Shanghái),CPT (Ciudad del Cabo),8757,897.75,0
2020-09-29,HND (Tokio),SYD (Sídney),8666,886.95,0
2023-07-02,NRT (Tokio),JFK (Nueva York),9379,956.06,0
2021-04-26,SIN (Singapur),GRU (São Paulo),561,55.81,0
2023-01-20,LAX (Los Ángeles),FRA (Frankfurt),12490,1419.27,0
2022-08-25,PVG (Shanghái),GRU (São Paulo),6090,3481.32,2
2021-04-23,LHR (Londres),FRA (Frankfurt),13077,1275.29,0
2022-12-22,PVG (Shanghái),DOH (Doha),8947,893.88,0
2023-01-28,LHR (Londres),MAD (Madrid),9103,2209.15,1
2021-12-10,JFK (Nueva York),CPT (Ciudad del Cabo),11997,1196.33,0
2022-12-10,JFK (Nueva York),ATL (Atlanta),14853,1645.23,0
2023-12-01,DOH (Doha),FRA (Frankfurt),8866,975.14,0
2021-01-02,CDG (París),ORD (Chicago),8819,886.1,0
2024-12-04,EZE (Buenos Aires),PVG (Shanghái),9862,1018.8,0
2021-03-13,HND (Tokio),SIN (Singapur),13504,3367.24,1
2020-11-27,CDG (París),JFK (Nueva York),10208,1009.93,0
2021-10-26,DXB (Dubái),PEK (Pekín),12284,1331.12,0
2024-05-02,LAX (Los Ángeles),HND (Tokio),11003,1150.15,0
2021-09-24,PEK (Pekín),NRT (Tokio),13953,3923.68,1
2023-07-02,GRU (São Paulo),PEK (Pekín),9433,941.27,0
2023-08-05,EZE (Buenos Aires),JFK (Nueva York),10642,1185.2,0
2021-05-11,SIN (Singapur),CPT (Ciudad del Cabo),12558,3086.03,1
2022-06-11,EZE (Buenos Aires),PVG (Shanghái),8810,4870.36,2
2022-07-30,SYD (Sídney),LAX (Los Ángeles),10582,5952.79,2
2025-02-14,SYD (Sídney),CPT (Ciudad del Cabo),12653,1350.61,0
2021-11-07,ATL (Atlanta),CDG (París),9540,920.19,0
2023-02-05,LAX (Los Ángeles),GRU (São Paulo),13341,3616.95,1
2025-03-08,PEK (Pekín),NRT (Tokio),14524,1407.5,0
2024-10-19,ATL (Atlanta),JFK (Nueva York),9060,4885.82,2
2023-11-09,NRT (Tokio),PEK (Pekín),12235,1346.56,0
2024-03-05,FRA (Frankfurt),EZE (Buenos Aires),11425,3195.11,1
2021-09-29,MAD (Madrid),GRU (São Paulo),14028,1447.5,0
2024-04-10,EZE (Buenos Aires),GRU (São Paulo),12565,1325.87,0
2024-04-30,PEK (Pekín),ORD (Chicago),9475,1081.47,0
2024-01-31,CDG (París),LAX (Los Ángeles),11321,1094.32,0
2020-12-16,PEK (Pekín),SIN (Singapur),12936,3191.6,1
2022-10-09,PVG (Shanghái),CDG (París),12484,1364.12,0
2022-11-01,HND (Tokio),JFK (Nueva York),14162,1439.5,0
2023-07-24,PVG (Shanghái),ORD (Chicago),11214,1194.65,0
2023-03-09,MAD (Madrid),SIN (Singapur),12270,1357.44,0
2023-06-05,PVG (Shanghái),JFK (Nueva York),13374,1444.12,0
2022-05-02,FRA (Frankfurt),HND (Tokio),14874,1496.56,0
2021-10-04,SIN (Singapur),PVG (Shanghái),6603,1856.02,1
2025-01-10,FRA (Frankfurt),GRU (São Paulo),11578,1119.6,0
2021-06-14,SYD (Sídney),JFK (Nueva York),14315,1580.97,0
2022-11-19,SYD (Sídney),DOH (Doha),12538,1302.47,0
2023-12-15,SIN (Singapur),CDG (París),9993,1016.81,0
2023-11-03,CDG (París),LHR (Londres),13334,7444.77,2
2024-03-16,MAD (Madrid),LHR (Londres),11006,2709.38,1
2024-07-17,PVG (Shanghái),FRA (Frankfurt),12736,7120.0,2
2024-03-22,EZE (Buenos Aires),NRT (Tokio),9214,1032.69,0
2024-12-23,CPT (Ciudad del Cabo),GRU (São Paulo),12043,1301.75,0
2021-06-26,NRT (Tokio),LAX (Los Ángeles),9025,995.43,0
2021-05-12,CDG (París),SYD (Sídney),12628,1283.76,0
2025-03-10,CDG (París),FRA (Frankfurt),11061,1150.51,0
2025-02-07,CPT (Ciudad del Cabo),FRA (Frankfurt),13140,7035.8,2
2024-08-01,LAX (Los Ángeles),CDG (París),11305,1177.14,0
2024-09-28,CPT (Ciudad del Cabo),ATL (Atlanta),14741,1537.19,0
2022-01-12,SIN (Singapur),ORD (Chicago),9912,2786.02,1
2022-07-20,JFK (Nueva York),DEL (Delhi),9146,1039.01,0
2021-11-07,NRT (Tokio),PEK (Pekín),11545,1147.17,0
2023-07-11,PEK (Pekín),CPT (Ciudad del Cabo),9842,5087.57,2
2021-09-23,MAD (Madrid),FRA (Frankfurt),13890,7891.52,2
2023-11-19,PEK (Pekín),CDG (París),7975,3895.22,2
2022-04-20,SIN (Singapur),EZE (Buenos Aires),13693,1503.71,0
2021-07-30,EZE (Buenos Aires),SIN (Singapur),14824,1477.76,0
2021-10-26,FRA (Frankfurt),DXB (Dubái),11137,1271.69,0
2024-10-13,DXB (Dubái),CPT (Ciudad del Cabo),13911,3783.59,1
2021-11-04,ATL (Atlanta),DEL (Delhi),9366,917.57,0
2023-06-07,GRU (São Paulo),CPT (Ciudad del Cabo),12338,3334.65,1
2023-12-25,DXB (Dubái),MAD (Madrid),11779,3170.22,1
2022-03-19,DXB (Dubái),LHR (Londres),9824,1052.2,0
2023-03-30,MAD (Madrid),CDG (París),14134,1600.61,0
2024-07-17,PVG (Shanghái),CPT (Ciudad del Cabo),8023,845.58,0
2020-06-12,MAD (Madrid),DXB (Dubái),9094,2250.07,1
2023-08-27,DXB (Dubái),HND (Tokio),10057,2597.32,1
2023-10-12,HND (Tokio),CPT (Ciudad del Cabo),13372,1373.41,0
2022-06-22,LAX (Los Ángeles),PVG (Shanghái),11985,1330.91,0
2023-11-24,MAD (Madrid),LHR (Londres),14857,1626.73,0
2022-05-20,SYD (Sídney),PEK (Pekín),11061,1057.23,0
2023-07-16,JFK (Nueva York),ORD (Chicago),8849,958.79,0
2023-01-20,LHR (Londres),DOH (Doha),12257,1338.78,0
2020-09-14,LHR (Londres),PEK (Pekín),12204,3244.95,1
2024-12-20,NRT (Tokio),SIN (Singapur),13653,1367.29,0
2022-08-07,ORD (Chicago),LAX (Los Ángeles),14217,1498.32,0
2023-11-17,DEL (Delhi),SYD (Sídney),9407,4611.66,2
2023-09-22,DEL (Delhi),DXB (Dubái),4368,485.84,0
2021-01-19,MAD (Madrid),DXB (Dubái),12008,3248.91,1
2022-12-20,EZE (Buenos Aires),ORD (Chicago),14424,1442.23,0
2021-04-18,CPT (Ciudad del Cabo),SIN (Singapur),12553,1327.53,0
2023-08-09,DOH (Doha),NRT (Tokio),12452,2978.87,1
2023-11-19,FRA (Frankfurt),ORD (Chicago),9607,1102.1,0
2024-11-10,ATL (Atlanta),NRT (Tokio),9643,921.46,0
2023-11-28,JFK (Nueva York),ATL (Atlanta),11297,1095.63,0
2020-09-30,MAD (Madrid),JFK (Nueva York),14335,1621.21,0
2023-01-18,FRA (Frankfurt),LAX (Los Ángeles),12895,3186.59,1
2020-07-15,LHR (Londres),LAX (Los Ángeles),5903,565.71,0
2021-02-05,NRT (Tokio),PVG (Shanghái),10856,3020.92,1
2024-04-11,JFK (Nueva York),PEK (Pekín),10542,1118.17,0
2023-05-12,NRT (Tokio),DEL (Delhi),14723,3517.16,1
2022-09-07,FRA (Frankfurt),GRU (São Paulo),12262,1398.38,0
2023-06-02,PVG (Shanghái),NRT (Tokio),11708,3055.03,1
2024-03-26,FRA (Frankfurt),DOH (Doha),12171,1361.28,0
2023-06-26,DEL (Delhi),HND (Tokio),12903,1439.02,0
2023-07-28,CDG (París),SYD (Sídney),10651,1081.74,0
2023-10-21,LHR (Londres),PEK (Pekín),9418,2386.52,1
2021-05-02,HND (Tokio),EZE (Buenos Aires),13679,7798.05,2
2025-03-25,JFK (Nueva York),SYD (Sídney),14171,1488.05,0
2024-12-15,ATL (Atlanta),ORD (Chicago),14606,1445.76,0
2025-01-12,CDG (París),EZE (Buenos Aires),14264,1556.08,0
2023-07-15,ATL (Atlanta),LAX (Los Ángeles),14492,3561.4,1
2024-01-31,DXB (Dubái),FRA (Frankfurt),14189,3871.87,1
2021-02-18,CDG (París),CPT (Ciudad del Cabo),8585,2368.83,1
2022-08-18,DOH (Doha),MAD (Madrid),14657,1595.31,0
2023-03-09,DEL (Delhi),MAD (Madrid),8858,932.34,0
2021-02-18,PEK (Pekín),JFK (Nueva York),8231,832.04,0
2025-03-17,PVG (Shanghái),JFK (Nueva York),14022,3922.46,1
2024-11-05,FRA (Frankfurt),JFK (Nueva York),11344,1217.24,0
2023-01-06,SYD (Sídney),MAD (Madrid),9357,1061.53,0
2021-11-14,LAX (Los Ángeles),FRA (Frankfurt),12635,1289.8,0
2022-06-22,GRU (São Paulo),SYD (Sídney),3514,394.04,0
2022-09-24,ORD (Chicago),EZE (Buenos Aires),13691,1351.06,0
2020-11-01,SYD (Sídney),ATL (Atlanta),14096,1345.72,0
2021-08-02,ATL (Atlanta),JFK (Nueva York),9989,1136.15,0
2021-11-25,MAD (Madrid),JFK (Nueva York),12374,1249.92,0
2022-10-13,ATL (Atlanta),SIN (Singapur),8347,854.96,0
2025-04-13,SIN (Singapur),DXB (Dubái),13579,1442.44,0
2025-03-31,LAX (Los Ángeles),ATL (Atlanta),13051,1400.01,0
2022-01-05,JFK (Nueva York),DEL (Delhi),11087,1072.95,0
2025-03-02,SYD (Sídney),CDG (París),8107,775.53,0
2024-11-24,DEL (Delhi),HND (Tokio),13525,7179.72,2
2021-08-27,GRU (São Paulo),LAX (Los Ángeles),12068,1244.66,0
2021-12-17,GRU (São Paulo),CPT (Ciudad del Cabo),10154,2911.87,1
2024-08-25,PVG (Shanghái),DXB (Dubái),12533,1397.52,0
2024-01-10,SIN (Singapur),DXB (Dubái),8385,881.29,0
2023-01-03,GRU (São Paulo),SYD (Sídney),977,111.44,0
2022-06-22,FRA (Frankfurt),DEL (Delhi),9950,1024.29,0
2020-10-16,CDG (París),ORD (Chicago),11127,3184.25,1
2021-04-20,MAD (Madrid),CDG (París),10360,1077.74,0
2023-01-29,SYD (Sídney),DXB (Dubái),11383,1292.13,0
2020-07-11,EZE (Buenos Aires),SYD (Sídney),11727,1233.73,0
2024-01-11,ORD (Chicago),NRT (Tokio),9430,1082.78,0
2024-01-09,MAD (Madrid),DXB (Dubái),13910,1406.48,0
2021-04-01,EZE (Buenos Aires),SYD (Sídney),13113,1401.58,0
2024-01-10,CDG (París),ATL (Atlanta),14823,4129.94,1
2021-09-25,PEK (Pekín),GRU (São Paulo),13539,3715.97,1
2024-03-23,CDG (París),DXB (Dubái),10261,1135.69,0
2021-07-10,JFK (Nueva York),LHR (Londres),12077,1317.22,0
2022-08-21,CPT (Ciudad del Cabo),DOH (Doha),12843,1351.59,0
2020-07-28,MAD (Madrid),CDG (París),12096,1342.21,0
2021-07-30,SIN (Singapur),MAD (Madrid),12851,1424.83,0
2022-08-06,GRU (São Paulo),PVG (Shanghái),5313,1339.28,1
2022-09-11,LHR (Londres),ATL (Atlanta),12169,6274.97,2
2022-03-06,ORD (Chicago),EZE (Buenos Aires),11138,1235.89,0
2024-02-14,GRU (São Paulo),SIN (Singapur),2845,298.29,0
2021-07-15,SYD (Sídney),DOH (Doha),11081,2710.26,1
2023-03-03,DOH (Doha),DEL (Delhi),4692,510.69,0
2021-02-28,ATL (Atlanta),FRA (Frankfurt),14591,1609.6,0
2021-11-28,PVG (Shanghái),JFK (Nueva York),10502,1121.15,0
2023-04-09,ATL (Atlanta),DEL (Delhi),13572,7378.14,2
2023-12-03,SYD (Sídney),EZE (Buenos Aires),14601,1548.96,0
2022-09-13,JFK (Nueva York),PEK (Pekín),11597,1202.44,0
2024-01-28,HND (Tokio),ORD (Chicago),13396,1469.32,0
2022-09-15,NRT (Tokio),CPT (Ciudad del Cabo),11321,1203.82,0
2024-10-08,PVG (Shanghái),JFK (Nueva York),9234,902.5,0
2023-09-18,NRT (Tokio),DOH (Doha),10879,1128.45,0
2025-03-22,DOH (Doha),ATL (Atlanta),11400,3181.91,1
2020-07-28,MAD (Madrid),DEL (Delhi),14830,1659.39,0
2021-05-31,JFK (Nueva York),LHR (Londres),14682,3490.25,1
2023-02-13,NRT (Tokio),CDG (París),13190,1393.75,0
2021-07-23,PEK (Pekín),FRA (Frankfurt),10623,1181.13,0
2024-02-26,CDG (París),LAX (Los Ángeles),13466,3666.87,1
2022-10-22,CPT (Ciudad del Cabo),JFK (Nueva York),12775,3274.58,1
2022-03-07,ORD (Chicago),ATL (Atlanta),9879,1055.8,0
2023-09-05,ATL (Atlanta),DXB (Dubái),12923,1250.18,0
2024-03-02,SYD (Sídney),DEL (Delhi),14494,7498.13,2
2023-02-17,ATL (Atlanta),SYD (Sídney),8235,919.35,0
